cpu,memory,memory_swap_in,memory_swap_out,disk_request_read,disk_request_write,interface_bytes_in,interface_bytes_out,interface_packets_in,interface_packets_out,label,label2
19.34,209.0,-1,0.0,0.0,0.42,68194.03,468641.54,619.73,551.54,0,0
-1,-1,-1,-1,-1,0.8,70487.13,-1,645.76,551.92,0,0
12.53,209.0,-1,-1,0.0,0.0,-1,416957.31,551.04,-1,0,0
17.18,195.0,-1,0.0,0.0,-1,50267.59,344892.68,559.9,445.67,0,0
16.62,195.0,-1,0.0,0.0,0.42,62535.37,478511.14,577.25,493.23,0,0
19.87,196.0,-1,0.0,0.0,0.44,64267.25,452911.73,679.68,552.56,0,0
-1,-1,-1,-1,0.0,0.72,63199.05,-1,644.62,545.14,0,0
14.38,196.0,-1,0.0,-1,2.32,69363.12,529195.11,710.37,586.17,0,0
14.38,196.0,-1,0.0,-1,2.32,69363.12,529195.11,710.37,586.17,0,0
-1,196.0,-1,-1,0.0,0.39,75386.75,509316.99,769.36,-1,0,0
17.81,211.0,-1,0.0,0.0,1.0,67022.75,491954.78,609.11,533.79,0,0
15.86,211.0,-1,0.0,0.0,0.4,57841.1,432150.06,610.06,553.47,0,0
-1,-1,-1,-1,-1,0.4,-1,399654.72,-1,-1,0,0
17.23,195.0,-1,0.0,0.0,-1,56995.35,410034.71,601.7,-1,0,0
20.34,195.0,-1,0.0,-1,0.6,62666.34,442495.34,644.91,-1,0,0
15.24,196.0,-1,0.0,0.0,1.29,64279.41,464920.99,614.44,608.26,0,0
-1,-1,-1,0.0,0.0,-1,62864.62,-1,607.4,562.36,0,0
-1,-1,-1,-1,-1,0.39,-1,-1,-1,-1,0,0
-1,-1,-1,0.0,0.0,0.46,69762.66,433246.45,648.99,573.3,0,0
-1,196.0,-1,0.0,-1,0.36,61022.72,-1,577.21,504.53,0,0
18.63,196.0,-1,0.0,0.0,0.59,62352.1,438113.3,663.8,508.73,0,0
-1,196.0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
-1,-1,-1,-1,-1,0.69,56551.73,402253.9,454.92,-1,0,0
15.97,195.0,-1,-1,0.0,0.37,53143.03,288189.06,530.97,387.54,0,0
15.96,196.0,-1,0.0,0.0,0.41,56220.69,417219.63,509.55,500.83,0,0
15.81,195.5,-1,0.0,0.0,0.39,63871.02,458829.15,714.08,630.29,0,0
20.36,195.0,-1,-1,0.0,0.45,61218.76,439006.18,-1,-1,0,0
-1,195.0,-1,0.0,0.0,0.36,72803.22,452424.98,757.24,615.34,0,0
17.95,195.0,-1,0.0,0.0,0.41,62295.55,431458.34,586.93,531.29,0,0
15.62,195.0,-1,0.0,0.0,0.39,50935.13,412669.66,552.63,473.54,0,0
-1,-1,-1,-1,-1,0.79,50927.93,395120.27,495.22,-1,0,0
-1,195.0,-1,-1,-1,0.79,60503.69,410058.1,579.68,463.68,0,0
15.78,212.0,-1,0.0,0.0,0.65,62649.39,-1,645.48,557.76,0,0
16.93,212.0,-1,0.0,0.0,0.38,61516.61,432899.99,621.45,535.76,0,0
19.6,212.0,-1,0.0,0.0,0.4,65749.93,462650.7,641.58,539.01,0,0
17.48,-1,-1,-1,-1,0.89,55065.76,-1,611.04,505.53,0,0
16.12,212.0,-1,0.0,0.0,0.18,67610.25,461061.36,567.1,532.07,0,0
19.75,212.0,-1,0.0,0.0,0.61,65889.32,435688.53,721.95,624.18,0,0
16.5,212.0,-1,0.0,0.0,0.4,52431.2,366941.25,578.98,451.03,0,0
-1,-1,-1,-1,0.0,0.39,66716.65,-1,-1,558.36,0,0
-1,212.0,-1,0.0,0.0,-1,61652.79,-1,601.98,-1,0,0
17.26,-1,-1,0.0,-1,0.8,58522.92,418647.85,-1,514.13,0,0
19.14,208.0,-1,0.0,0.0,0.59,58672.7,-1,589.03,518.86,0,0
17.06,208.5,-1,0.0,0.0,0.19,59587.13,425445.72,601.25,513.65,0,0
16.95,209.0,-1,-1,0.0,0.4,53138.18,407878.71,-1,459.64,0,0
18.78,209.0,-1,-1,-1,-1,71869.09,450544.39,565.05,-1,0,0
17.18,209.0,-1,0.0,0.0,0.59,54589.04,364998.73,547.73,503.65,0,0
16.38,209.0,-1,0.0,0.0,0.41,54481.15,310643.65,538.86,483.81,0,0
15.22,202.0,-1,0.0,0.0,0.4,57239.18,427763.65,575.93,504.6,0,0
19.58,195.0,-1,0.0,0.0,0.4,60023.09,489654.1,572.55,538.79,0,0
16.87,209.0,-1,0.0,0.0,0.59,58361.91,391815.39,606.03,574.62,0,0
16.45,209.0,-1,-1,0.0,-1,59259.61,432323.09,597.05,-1,0,0
14.87,205.0,-1,0.0,0.0,0.41,53744.42,380103.45,558.7,418.98,0,0
18.73,212.0,-1,0.0,0.0,0.41,73646.82,497112.45,643.01,629.83,0,0
14.87,212.0,-1,0.0,0.0,0.4,49645.23,364332.49,610.86,537.8,0,0
18.33,212.0,-1,0.0,0.0,0.62,73962.95,-1,720.3,571.69,0,0
17.46,212.0,-1,0.0,0.0,0.66,56473.2,429993.04,581.51,-1,0,0
17.71,212.0,-1,0.0,0.0,0.74,60752.49,408437.36,621.23,561.22,0,0
20.29,212.0,-1,0.0,0.0,0.37,61459.86,481131.56,600.96,513.35,0,0
16.78,212.0,-1,0.0,0.0,0.39,65826.47,435971.07,584.92,530.33,0,0
16.81,211.0,-1,0.0,0.0,0.66,66411.73,464758.29,695.58,615.28,0,0
19.03,210.0,-1,0.0,0.0,0.48,69407.17,444197.56,664.46,595.7,0,0
19.27,-1,-1,0.0,0.0,0.9,61908.07,466252.71,618.79,544.12,0,0
-1,195.0,-1,0.0,0.0,-1,67315.8,429744.27,599.44,573.65,0,0
16.79,195.0,-1,0.0,0.0,0.41,57522.32,445240.63,627.1,528.71,0,0
20.36,195.0,-1,0.0,0.0,0.43,70860.66,494270.17,585.27,507.62,0,0
-1,-1,-1,-1,-1,0.83,-1,483759.6,628.09,597.21,0,0
14.64,-1,-1,0.0,-1,0.42,67431.05,-1,668.98,522.91,0,0
18.22,195.0,-1,0.0,0.0,0.78,58886.62,455667.96,587.02,582.95,0,0
15.27,195.0,-1,0.0,0.0,0.99,66054.42,462326.64,663.01,497.14,0,0
15.27,195.0,-1,0.0,0.0,0.99,66054.42,462326.64,663.01,497.14,0,0
13.39,196.5,-1,0.0,0.0,0.37,60055.32,421050.78,529.2,449.02,0,0
17.23,198.0,-1,0.0,0.0,-1,64642.24,470977.62,705.4,559.28,0,0
17.96,195.0,-1,0.0,0.0,-1,60756.83,380856.82,611.18,-1,0,0
18.95,195.0,-1,0.0,0.0,0.38,66772.12,478926.74,587.55,580.84,0,0
-1,209.0,-1,0.0,0.0,0.41,60716.8,409393.89,617.55,491.99,0,0
-1,-1,-1,0.0,-1,0.43,51713.75,397189.26,493.08,519.22,0,0
16.8,212.0,-1,0.0,0.0,0.37,67865.37,475824.59,591.68,470.33,0,0
16.92,212.0,-1,0.0,0.0,0.61,55786.29,436224.24,621.28,545.53,0,0
17.42,212.0,-1,0.0,0.0,1.21,69326.89,404783.95,611.99,528.77,0,0
16.53,212.0,-1,0.0,0.0,0.4,-1,439626.24,607.23,535.44,0,0
14.44,195.0,-1,-1,0.0,0.4,44347.79,338996.62,523.11,423.18,0,0
17.63,195.0,-1,0.0,0.0,0.41,59809.7,444698.21,560.95,513.71,0,0
16.14,196.0,-1,0.0,0.0,0.63,60572.98,425270.92,584.78,501.68,0,0
20.86,196.0,-1,0.0,0.0,0.48,61115.14,423011.96,596.12,-1,0,0
-1,-1,-1,-1,0.0,0.44,63976.21,500165.77,-1,524.23,0,0
13.09,202.0,-1,0.0,0.0,0.42,45883.41,252512.52,-1,390.43,0,0
15.63,202.0,-1,0.0,0.0,0.36,66028.36,485644.45,651.34,507.39,0,0
16.42,212.0,-1,0.0,0.0,0.99,50483.65,350146.66,562.38,486.38,0,0
11.78,212.0,-1,0.0,0.0,0.87,62265.36,443613.66,611.77,502.1,0,0
17.17,212.0,-1,0.0,0.0,0.4,62312.76,456121.63,605.57,532.13,0,0
19.34,212.0,-1,0.0,0.0,0.37,59923.22,452202.53,643.6,528.96,0,0
18.68,212.0,-1,0.0,0.0,0.39,57444.03,424934.24,631.52,527.14,0,0
14.74,212.0,-1,0.0,0.0,0.61,71924.68,447777.87,638.66,564.75,0,0
22.68,210.5,-1,0.0,0.0,0.53,56906.86,381020.27,548.09,518.69,0,0
16.25,-1,-1,-1,0.0,0.35,63641.59,385761.29,495.44,471.4,0,0
20.39,212.0,-1,0.0,0.0,0.4,57263.55,398564.62,580.18,518.07,0,0
16.47,212.0,-1,0.0,0.0,0.49,59292.99,479590.84,657.46,582.87,0,0
15.1,212.0,-1,0.0,0.0,0.97,65556.41,430612.63,601.44,511.93,0,0
17.84,212.0,-1,0.0,0.0,0.89,58971.55,452373.37,634.24,475.91,0,0
-1,212.0,-1,-1,0.0,0.39,64953.52,449001.28,-1,517.94,0,0
-1,195.0,-1,0.0,0.0,0.4,53590.25,338687.92,473.14,431.04,0,0
20.8,195.0,-1,0.0,0.0,0.39,65102.74,547298.6,686.05,613.97,0,0
18.24,195.0,-1,0.0,0.0,0.6,65125.21,453491.28,633.61,575.95,0,0
18.87,195.0,-1,0.0,0.0,0.61,60799.1,439654.3,670.48,543.01,0,0
-1,-1,-1,-1,-1,0.2,-1,361831.38,573.06,-1,0,0
14.69,195.0,-1,0.0,-1,0.69,58738.62,455900.0,571.91,545.65,0,0
18.75,195.0,-1,0.0,0.0,0.54,55639.03,314531.85,489.83,468.63,0,0
15.98,195.0,-1,0.0,0.0,0.39,57851.19,443937.48,620.99,542.18,0,0
16.3,195.0,-1,0.0,0.0,0.4,62765.63,439079.5,622.61,508.81,0,0
15.56,195.0,-1,-1,0.0,0.41,67136.36,450306.99,-1,-1,0,0
-1,209.0,-1,0.0,0.0,0.59,55951.64,432368.07,542.07,507.05,0,0
16.7,209.0,-1,0.0,0.0,1.32,63388.47,452910.06,626.86,554.01,0,0
17.8,195.0,-1,0.0,0.0,0.41,59919.13,427649.03,679.36,510.95,0,0
16.85,195.0,-1,0.0,0.0,0.48,62896.48,448524.77,599.0,557.03,0,0
-1,-1,-1,0.0,-1,0.2,-1,-1,811.18,610.78,0,0
-1,209.0,-1,0.0,0.0,0.59,39239.34,258224.8,369.0,309.17,0,0
15.29,209.0,-1,0.0,0.0,1.01,73804.24,464734.46,720.09,630.53,0,0
20.89,212.0,-1,0.0,0.0,0.0,58073.59,423126.29,559.46,513.7,0,0
16.26,212.0,-1,0.0,0.0,0.73,54397.71,427729.36,524.72,474.02,0,0
16.05,-1,-1,-1,-1,-1,-1,425957.6,-1,-1,0,0
17.8,195.0,-1,0.0,0.0,0.4,58740.26,420908.52,544.42,507.85,0,0
14.24,195.0,-1,0.0,0.0,0.37,59669.49,423239.49,648.97,515.52,0,0
17.32,195.0,-1,0.0,0.0,0.79,64544.6,446794.97,611.26,552.85,0,0
17.32,195.0,-1,0.0,0.0,0.79,64544.6,446794.97,611.26,552.85,0,0
18.36,195.0,-1,0.0,0.0,0.39,59842.6,451845.78,590.39,523.73,0,0
19.81,195.0,-1,-1,0.0,-1,61105.73,418273.64,-1,-1,0,0
-1,195.0,-1,-1,0.0,0.41,61397.39,449324.87,622.05,519.87,0,0
-1,196.0,-1,-1,-1,0.41,53812.93,373075.22,571.55,457.73,0,0
15.94,196.0,-1,0.0,0.0,0.43,64284.84,477877.5,603.51,549.05,0,0
15.88,195.0,-1,0.0,0.0,0.38,58192.43,439838.76,595.96,485.55,0,0
-1,195.0,-1,0.0,0.0,-1,66005.12,450931.63,570.01,-1,0,0
17.52,195.0,-1,0.0,0.0,0.94,60165.86,440387.42,616.88,491.21,0,0
20.47,195.0,-1,0.0,0.0,0.44,62447.86,412699.23,632.23,512.94,0,0
15.64,195.0,-1,0.0,0.0,0.4,62525.85,443973.99,-1,595.29,0,0
-1,-1,-1,0.0,-1,0.41,-1,486486.85,591.96,-1,0,0
18.32,195.0,-1,0.0,0.0,0.81,71153.7,441900.27,639.14,-1,0,0
17.15,-1,-1,0.0,0.0,0.36,62527.03,419206.71,618.18,502.73,0,0
13.65,195.0,-1,0.0,0.0,0.39,60557.54,455550.37,646.04,548.02,0,0
18.36,-1,-1,-1,0.0,0.85,62666.62,-1,555.15,-1,0,0
-1,196.0,-1,-1,0.0,-1,-1,360573.63,-1,-1,0,0
12.89,195.0,-1,0.0,0.0,0.83,65503.53,504707.34,602.98,539.74,0,0
16.81,195.0,-1,0.0,0.0,0.38,53177.52,334828.14,554.24,457.91,0,0
17.66,195.0,-1,0.0,0.0,0.2,63316.64,459514.63,546.37,481.87,0,0
-1,-1,-1,-1,0.0,0.4,69248.96,-1,596.07,-1,0,0
15.94,195.0,-1,-1,0.0,-1,62245.21,-1,-1,-1,0,0
18.87,195.0,-1,0.0,0.0,0.37,61843.16,457227.38,608.26,518.29,0,0
17.82,195.0,-1,0.0,0.0,0.4,63407.93,464755.99,641.22,-1,0,0
16.25,195.0,-1,0.0,0.0,0.97,53802.02,354218.58,574.8,475.01,0,0
-1,-1,-1,0.0,0.0,0.37,52551.11,458598.37,551.38,456.98,0,0
-1,205.0,-1,-1,0.0,0.42,68438.75,-1,639.82,571.13,0,0
19.03,205.0,-1,0.0,0.0,0.37,60001.42,445162.94,585.9,527.05,0,0
18.04,208.5,-1,0.0,0.0,0.53,61320.56,425466.73,592.74,513.55,0,0
18.04,208.5,-1,0.0,0.0,0.53,61320.56,425466.73,592.74,513.55,0,0
17.31,212.0,-1,0.0,0.0,0.77,60830.86,430347.5,597.69,527.89,0,0
-1,-1,-1,-1,-1,0.44,-1,412763.6,677.34,-1,0,0
19.85,212.0,-1,0.0,0.0,0.62,65250.6,511775.33,624.09,549.63,0,0
19.46,212.0,-1,0.0,0.0,0.55,62530.75,449351.04,612.3,530.3,0,0
16.52,209.0,-1,0.0,0.0,0.4,60513.46,437254.59,597.98,563.43,0,0
15.55,208.0,-1,0.0,0.0,0.41,59933.22,429017.52,625.01,584.1,0,0
-1,-1,-1,-1,-1,0.4,67907.27,461751.1,-1,497.43,0,0
16.04,202.0,-1,0.0,0.0,0.61,55585.41,425973.7,605.15,-1,0,0
18.05,202.0,-1,0.0,0.0,1.19,61142.84,423460.05,587.08,542.6,0,0
15.88,212.0,-1,0.0,0.0,0.42,62154.1,411394.36,622.99,524.33,0,0
17.49,212.0,-1,0.0,0.0,0.35,56080.94,392659.11,-1,505.17,0,0
-1,212.0,-1,0.0,0.0,0.41,62551.99,433089.24,-1,-1,0,0
21.74,212.0,-1,0.0,0.0,0.59,61106.11,430249.21,672.03,559.97,0,0
15.05,212.0,-1,0.0,0.0,0.64,60985.69,471903.71,579.91,553.52,0,0
18.33,195.0,-1,0.0,0.0,0.4,60446.88,417733.09,643.35,499.72,0,0
-1,-1,-1,0.0,0.0,1.2,63320.78,446707.2,-1,518.49,0,0
-1,195.0,-1,-1,-1,0.64,63736.38,469357.31,600.93,542.58,0,0
17.99,214.0,-1,0.0,0.0,0.38,62423.15,453348.2,646.57,536.38,0,0
16.43,214.0,-1,0.0,0.0,0.41,66828.47,476863.83,577.84,531.25,0,0
-1,-1,-1,0.0,-1,-1,64310.85,-1,-1,565.48,0,0
-1,-1,-1,0.0,-1,0.58,59004.11,440490.46,620.61,508.13,0,0
-1,-1,-1,0.0,-1,1.24,-1,394918.8,627.02,-1,0,0
16.38,212.0,-1,0.0,0.0,0.42,61145.64,437234.72,597.64,520.12,0,0
18.04,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
18.0,212.0,-1,-1,0.0,-1,69782.35,391389.83,672.52,542.9,0,0
18.63,-1,-1,0.0,0.0,0.6,58520.17,473645.82,647.33,513.74,0,0
-1,212.0,-1,0.0,0.0,-1,61099.01,422895.69,574.77,-1,0,0
19.03,212.0,-1,0.0,0.0,0.42,63672.33,436890.58,587.08,540.82,0,0
-1,212.0,-1,-1,-1,0.4,63955.35,469006.23,663.89,519.35,0,0
-1,212.0,-1,0.0,0.0,0.38,53603.31,418950.14,516.46,503.75,0,0
17.74,195.0,-1,0.0,0.0,0.6,66903.92,439270.57,650.2,579.48,0,0
17.66,204.0,-1,0.0,0.0,1.16,52672.03,443261.62,-1,-1,0,0
18.55,213.0,-1,0.0,0.0,0.42,66617.28,410395.86,647.71,502.15,0,0
18.09,211.0,-1,0.0,0.0,0.39,50590.1,436269.65,597.2,530.32,0,0
19.18,211.0,-1,0.0,0.0,0.52,63847.46,452361.37,686.7,489.25,0,0
14.89,207.0,-1,0.0,0.0,0.64,62429.62,467928.68,554.27,517.66,0,0
-1,208.5,-1,0.0,0.0,0.48,63975.81,454364.07,654.32,543.83,0,0
17.09,210.0,-1,-1,0.0,-1,-1,422475.14,537.93,528.18,0,0
13.61,209.0,-1,0.0,0.0,0.42,58974.43,350976.81,555.49,467.78,0,0
18.94,209.0,-1,0.0,0.0,0.53,58294.45,471818.85,619.3,513.72,0,0
18.23,212.0,-1,0.0,0.0,0.68,65762.88,426341.09,658.52,556.92,0,0
20.03,214.0,-1,0.0,0.0,-1,57216.27,-1,595.69,502.89,0,0
-1,214.0,-1,0.0,0.0,0.4,53154.67,340604.94,507.45,428.97,0,0
18.83,212.0,-1,0.0,0.0,0.4,66767.41,397018.18,643.16,552.63,0,0
19.08,212.0,-1,0.0,0.0,0.4,63676.53,490898.55,559.23,510.98,0,0
18.42,212.0,-1,0.0,0.0,0.6,65807.67,473647.45,738.08,600.24,0,0
18.42,212.0,-1,0.0,0.0,0.6,65807.67,473647.45,738.08,600.24,0,0
-1,-1,-1,0.0,0.0,0.4,54852.63,367838.31,535.36,527.49,0,0
15.94,212.0,-1,-1,-1,-1,69866.93,498707.42,713.78,544.68,0,0
16.94,212.0,-1,0.0,0.0,0.6,57136.7,381660.13,593.29,485.3,0,0
19.97,212.0,-1,0.0,0.0,0.39,62205.04,465486.19,602.55,530.02,0,0
17.83,212.0,-1,-1,-1,0.38,48026.99,-1,455.24,516.32,0,0
21.28,212.0,-1,0.0,0.0,0.42,57863.37,322391.47,485.69,400.04,0,0
17.25,196.0,-1,0.0,0.0,0.6,61965.65,517510.75,712.93,624.4,0,0
17.24,196.0,-1,0.0,0.0,1.24,56955.7,383866.71,581.55,503.21,0,0
17.02,196.0,-1,0.0,0.0,0.39,56411.46,351523.22,494.81,509.28,0,0
17.26,203.0,-1,0.0,0.0,0.41,52486.34,397806.43,555.05,438.64,0,0
15.11,203.0,-1,0.0,0.0,0.49,57914.65,416981.42,529.94,553.56,0,0
19.87,203.0,-1,0.0,0.0,0.61,71317.48,439565.09,641.86,565.27,0,0
16.79,199.5,-1,0.0,0.0,0.49,58052.32,429266.47,587.79,510.1,0,0
19.41,196.0,-1,0.0,0.0,0.4,58076.13,407659.24,566.91,506.05,0,0
18.1,195.0,-1,0.0,0.0,0.4,54537.92,411288.77,602.24,456.18,0,0
16.68,195.0,-1,0.0,0.0,1.52,67023.02,366135.68,576.87,571.36,0,0
17.15,195.0,-1,0.0,0.0,0.59,58296.1,396930.79,546.02,471.79,0,0
16.6,195.0,-1,0.0,0.0,0.62,60783.04,505721.58,641.3,576.34,0,0
20.77,195.0,-1,0.0,0.0,0.38,69821.28,523381.3,699.04,591.08,0,0
22.84,196.0,-1,0.0,0.0,0.39,63405.97,507182.49,690.88,-1,0,0
17.54,196.0,-1,0.0,0.0,0.39,74315.51,557890.15,748.1,613.97,0,0
19.97,196.0,-1,0.0,0.0,0.99,58931.69,434501.69,580.72,506.53,0,0
19.4,196.0,-1,0.0,0.0,1.36,59334.84,465857.53,629.25,522.42,0,0
-1,196.0,-1,0.0,-1,-1,70455.49,-1,639.06,586.19,0,0
17.47,196.0,-1,0.0,0.0,0.41,46311.49,349146.67,518.02,372.46,0,0
18.31,198.0,-1,0.0,0.0,0.49,63055.86,421766.44,591.65,555.9,0,0
17.68,200.0,-1,0.0,0.0,0.62,61491.69,403202.4,585.9,523.08,0,0
16.66,195.0,-1,0.0,0.0,0.41,55856.29,-1,545.6,515.04,0,0
-1,-1,-1,0.0,-1,0.38,70035.74,456702.72,739.07,645.49,0,0
18.53,203.0,-1,0.0,0.0,0.39,55194.66,448094.99,521.22,442.7,0,0
17.98,199.5,-1,0.0,0.0,0.42,78608.12,472448.98,701.71,607.81,0,0
19.2,196.0,-1,0.0,0.0,0.96,61817.52,438983.13,645.5,530.12,0,0
-1,205.0,-1,-1,-1,-1,67114.35,455022.6,-1,575.06,0,0
-1,-1,-1,-1,-1,0.4,57803.98,-1,586.03,546.33,0,0
16.91,209.0,-1,0.0,0.0,0.4,64978.34,445610.25,629.73,517.91,0,0
17.61,209.0,-1,0.0,0.0,0.54,57784.5,435258.24,565.93,501.64,0,0
20.63,196.0,-1,0.0,0.0,0.61,60905.12,402539.46,589.6,525.96,0,0
18.95,196.0,-1,0.0,0.0,0.45,57451.59,395299.29,596.57,528.49,0,0
-1,-1,-1,0.0,-1,0.4,63229.6,449687.63,-1,443.81,0,0
18.94,203.0,-1,0.0,0.0,0.36,66378.68,457194.78,632.77,567.6,0,0
17.33,203.0,-1,0.0,0.0,0.42,63698.17,455440.7,621.4,554.49,0,0
17.49,196.0,-1,0.0,0.0,0.96,61241.82,432867.22,619.98,548.15,0,0
-1,-1,-1,0.0,0.0,-1,62468.94,456177.54,589.37,512.6,0,0
16.86,196.0,-1,-1,-1,0.39,-1,471098.49,579.95,547.57,0,0
19.54,196.0,-1,0.0,0.0,0.41,58906.61,440766.58,577.54,500.01,0,0
16.72,196.0,-1,0.0,0.0,0.5,-1,441480.64,687.17,556.45,0,0
19.02,196.0,-1,0.0,0.0,0.6,58945.0,392367.13,606.1,507.26,0,0
15.62,196.0,-1,0.0,0.0,-1,70276.72,529296.61,635.68,607.45,0,0
-1,196.0,-1,-1,0.0,0.41,-1,419299.48,609.92,484.28,0,0
18.46,196.0,-1,0.0,0.0,0.41,59004.2,389019.49,611.4,509.16,0,0
17.8,196.0,-1,0.0,0.0,0.49,67827.17,488070.79,630.17,613.74,0,0
-1,-1,-1,-1,0.0,1.21,54688.75,-1,555.48,495.16,0,0
-1,-1,-1,0.0,-1,0.38,72390.98,-1,626.63,569.02,0,0
-1,211.0,-1,-1,0.0,0.42,62116.85,-1,-1,-1,0,0
17.33,209.0,-1,0.0,0.0,0.39,63326.44,430258.3,570.34,486.59,0,0
17.65,209.0,-1,0.0,0.0,0.49,55672.09,459038.0,594.81,535.17,0,0
-1,-1,-1,-1,0.0,-1,65406.44,-1,645.79,568.67,0,0
16.95,205.0,-1,0.0,0.0,0.39,62558.19,441347.12,618.02,-1,0,0
-1,-1,-1,0.0,0.0,0.42,63008.97,450412.75,650.38,520.67,0,0
17.8,195.0,-1,0.0,0.0,0.4,61311.21,441476.33,586.42,532.37,0,0
20.13,195.0,-1,0.0,0.0,0.39,69242.42,451467.12,611.76,547.85,0,0
-1,-1,-1,0.0,-1,1.24,64835.42,430863.57,-1,464.88,0,0
17.54,205.0,-1,0.0,0.0,0.37,57359.85,446383.33,686.84,596.64,0,0
-1,-1,-1,0.0,0.0,-1,-1,-1,561.66,495.79,0,0
19.66,209.0,-1,0.0,0.0,0.39,62034.27,429226.81,647.28,559.38,0,0
19.13,209.0,-1,0.0,0.0,0.41,55044.09,452376.37,625.66,537.62,0,0
15.87,210.0,-1,-1,0.0,-1,66176.64,-1,599.57,484.33,0,0
16.07,196.0,-1,0.0,0.0,0.42,58895.68,474407.61,622.27,548.78,0,0
19.17,196.0,-1,0.0,0.0,0.37,55662.34,-1,552.38,-1,0,0
13.21,196.0,-1,0.0,0.0,0.38,50159.9,332338.34,555.84,456.97,0,0
17.66,-1,-1,-1,0.0,0.6,63234.15,404259.01,601.19,-1,0,0
15.59,211.0,-1,0.0,0.0,1.18,54436.71,467694.71,564.99,607.0,0,0
18.14,209.0,-1,0.0,0.0,0.45,64181.46,469101.79,666.41,493.31,0,0
-1,209.0,-1,0.0,0.0,0.36,64040.72,409974.26,606.31,578.12,0,0
21.39,209.0,-1,0.0,0.0,0.4,61264.36,445037.47,600.04,497.55,0,0
17.94,206.0,-1,0.0,0.0,0.67,59754.98,452969.38,554.89,533.99,1,3
15.81,206.0,-1,0.0,0.0,0.59,46135.37,187105.17,402.48,399.38,1,3
0.94,206.0,-1,0.0,0.0,0.37,102894.1,0.0,2374.0,0.0,1,3
37.48,209.0,-1,-1,0.0,0.41,-1,2527009.93,55863.64,-1,1,3
29.25,209.0,-1,0.0,0.0,0.39,2495672.57,2374024.06,64170.02,55907.4,1,3
27.66,218.0,-1,0.0,0.0,0.62,2369628.21,2620824.0,54278.45,55884.73,1,3
28.39,218.0,-1,0.0,0.0,0.65,2600524.92,2428949.79,56582.64,65732.02,1,3
27.61,220.0,-1,0.0,0.0,0.4,2456383.79,2305355.75,54938.34,57374.41,1,3
-1,-1,-1,-1,-1,-1,-1,2629867.32,-1,-1,1,3
34.07,213.0,-1,0.0,0.0,-1,2819452.91,2399219.84,69046.7,-1,1,3
29.38,218.0,-1,0.0,0.0,0.65,2391514.21,2332853.07,57016.5,57826.6,1,3
25.35,218.0,-1,0.0,0.0,0.62,2341209.6,2351862.62,56190.04,57756.08,1,3
27.6,218.0,-1,0.0,0.0,0.37,2440312.02,2371051.44,56025.57,54369.73,1,3
26.8,218.0,-1,0.0,0.0,0.4,2408309.61,2346374.3,66843.4,54522.49,1,3
29.45,218.0,-1,-1,0.0,0.42,2174960.55,2394093.21,55815.62,-1,1,3
25.28,217.0,-1,0.0,0.0,0.4,2370009.1,2397109.55,51235.63,55369.27,1,3
27.23,217.0,-1,0.0,0.0,-1,2506504.68,2125469.65,55884.05,55265.02,1,3
26.16,217.0,-1,0.0,0.0,1.3,2216885.83,2551474.54,56769.06,58030.83,1,3
27.38,217.0,-1,0.0,0.0,0.2,2348227.19,2353686.56,62383.5,57975.13,1,3
28.66,-1,-1,-1,0.0,0.63,-1,2348060.28,-1,-1,1,3
26.76,216.0,-1,0.0,0.0,0.38,2673334.44,-1,-1,58674.8,1,3
29.06,216.0,-1,0.0,0.0,0.4,2259809.74,2305695.23,54639.97,58214.57,1,3
29.66,216.0,-1,0.0,0.0,0.8,2725183.36,2705800.27,-1,55917.66,1,3
-1,216.0,-1,0.0,0.0,-1,2553340.06,2248521.38,64003.76,50744.78,1,3
28.06,216.0,-1,0.0,0.0,0.73,2314386.38,2195171.08,54238.85,54931.73,1,3
-1,216.0,-1,0.0,0.0,0.4,2277449.92,2473288.23,57210.18,-1,1,3
26.33,216.0,-1,0.0,0.0,0.0,2298982.14,2156240.9,54749.49,56745.22,1,3
28.97,216.0,-1,0.0,0.0,0.39,2616613.32,2373278.41,62489.47,51759.05,1,3
29.79,216.0,-1,0.0,0.0,0.4,2565550.04,2168777.6,62500.9,51797.31,1,3
31.29,216.0,-1,0.0,0.0,0.39,2546371.37,2456616.53,59780.55,63168.59,1,3
-1,-1,-1,0.0,0.0,0.8,2239947.22,2582191.58,51825.36,55790.51,1,3
26.31,216.0,-1,0.0,0.0,0.0,2687364.78,2238721.48,58211.0,58103.05,1,3
29.34,216.0,-1,0.0,0.0,0.4,2569434.27,2528768.59,72395.51,57577.33,1,3
-1,216.0,-1,0.0,-1,0.39,2881709.43,2233266.89,64033.7,-1,1,3
26.06,216.0,-1,0.0,0.0,0.4,2324858.2,2358935.82,54353.41,55553.17,1,3
26.59,216.0,-1,0.0,0.0,0.62,2342899.74,2254417.07,51779.62,54823.06,1,3
23.66,216.0,-1,0.0,0.0,0.41,2091392.12,2234497.51,49899.33,56100.23,1,3
35.03,216.0,-1,0.0,0.0,0.41,2793808.93,2415245.55,65887.45,50730.45,1,3
29.34,216.0,-1,0.0,0.0,0.37,2761610.4,2126453.79,65435.77,53304.29,1,3
